XMLType,DigitalCollectionsURLs,UMDM,UMAM,SharestreamURLs,Identifier,FileName,DurationMasters,DurationDerivatives,DigitizationNotes,DigitizedByDept,DigitizedByPers,DateDigitized,PlaybackDevice,AnalogInterface,DigitizationSoftware,Title,AlternateTitle,Creator,CreatorType,Contributor,ContributorType,Provider/Publisher,Provider/PublisherType,Description/Summary,Department,FedoraCollection,DateAttribute,DateCreated,OriginalBroadcastDate,Century,Language,Accession,ArchivalCollection,Series,Subseries,Box,Item,CopyrightHolder,Rights,RepositoryBrowse,RecordingNotes,Mono/Stereo,TrackFormat,Frequency,MediaType,FormType,Form,Format,Dimensions,PlaybackSpeed,Continent,Country,Region/State,Settlement/City,PreservationNote/PhysicalNote,QANotes,Finished,TopicalSubject,TopicalScheme,GeographicalSubject,GeographicalScheme,CorpSubject,CorpScheme,PersonalSubject,PersonalScheme
UMDM,,UMDM,,,2423,,,,,,,,,,,"Fearless Vampire Killers on Third Rail Radio, WMUC, February 2, 2002",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Fearless Vampire Killers plays live on Third Rail Radio at WMUC at the University of Maryland, February 02, 2002.",UniversityArchives,WMUC Archives,,2002-02-02,2002-02-02,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=b88c72ccded74d0,,bcast-035617-0001,00:21:30,00:21:30,6 track,DCMR,"Winterbottom, Brin",2015-05-06,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2424,,,,,,,,,,,"NSD Whoa! on Third Rail Radio, WMUC, August 15, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"NSD Whoa! plays live on Third Rail Radio at WMUC at the University of Maryland, August 15, 2004.",UniversityArchives,WMUC Archives,,2004-08-15,2004-08-15,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=c839d4dacd774cc,,bcast-035618-0001,00:13:46,00:13:46,3 Tracks,DCMR,"Winterbottom, Brin",2015-05-06,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2425,,,,,,,,,,,"Hanna Host on Third Rail Radio, WMUC, November 28, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Hanna Host plays live on Third Rail Radio at WMUC at the University of Maryland, November 28, 2004.",UniversityArchives,WMUC Archives,,2004-11-28,2004-11-28,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,Some writing illegible,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=2b1e43c3b3434f4,,bcast-035619-0001,00:36:54,00:36:54,5 tracks,DCMR,"Winterbottom, Brin",2015-05-06,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2426,,,,,,,,,,,"Green is Mean on Third Rail Radio, WMUC, August 8, 2002",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Green is Mean plays live on Third Rail Radio at WMUC at the University of Maryland, August 08, 2002.",UniversityArchives,WMUC Archives,,2002-08-08,2002-08-08,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=680178562c084b3,,bcast-035670-0001,00:28:57,00:28:57,4 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2427,,,,,,,,,,,"Bolophonics on Third Rail Radio, WMUC, November 28, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Bolophonics plays live on Third Rail Radio at WMUC at the University of Maryland, November 28, 2004.",UniversityArchives,WMUC Archives,,2004-11-28,2004-11-28,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=8663f76fcaf6433,,bcast-035671-0001,00:35:46,00:35:46,9 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2428,,,,,,,,,,,"The Chase on Third Rail Radio, WMUC, June 29, 2002",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"The Chase plays live on Third Rail Radio at WMUC at the University of Maryland, June 29, 2002.",UniversityArchives,WMUC Archives,,2002-06-29,2002-06-29,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=d0191296a4084b9,,bcast-035672-0001,00:25:37,00:25:37,5 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2429,,,,,,,,,,,"Vitamin X on Third Rail Radio, WMUC, April 4, 2002",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Vitamin X, Play #15, plays live on Third Rail Radio at WMUC at the University of Maryland, April 04, 2002.",UniversityArchives,WMUC Archives,,2002-04-04,2002-04-04,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=c4130e43e55849f,,bcast-035673-0001,00:35:49,00:35:49,23 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2430,,,,,,,,,,,"Stillglow! on Third Rail Radio, WMUC, September 19, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Stillglow! plays live on Third Rail Radio at WMUC at the University of Maryland, September 19, 2004.",UniversityArchives,WMUC Archives,,2004-09-19,2004-09-19,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=83046248de6e43d,,bcast-035674-0001,00:31:37,00:31:37,8 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2431,,,,,,,,,,,"Nefrit on Third Rail Radio, WMUC, September 12, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Nefrit plays live on Third Rail Radio at WMUC at the University of Maryland, September 12, 2004.",UniversityArchives,WMUC Archives,,2004-09-12,2004-09-12,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=7fb03079143c45e,,bcast-035675-0001,00:27:43,00:27:43,5 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2432,,,,,,,,,,,"The Human Beans on Third Rail Radio, WMUC, September 19, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Human Beans plays live on Third Rail Radio at WMUC at the University of Maryland, September 19, 2004.",UniversityArchives,WMUC Archives,,2004-09-19,2004-09-19,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=7c25c7d02dac44d,,bcast-035676-0001,00:12:24,00:12:24,5 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2434,,,,,,,,,,,"Spudnik on Third Rail Radio, WMUC, October 24, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Spudnik plays live on Third Rail Radio at WMUC at the University of Maryland, October 24, 2004.",UniversityArchives,WMUC Archives,,2004-10-24,2004-10-24,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=274e14dcba65467,,bcast-035678-0001,00:36:10,00:36:10,11 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2435,,,,,,,,,,,"Cascade in Blue on Third Rail Radio, WMUC, October 17, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Cascade in Blue plays live at WMUC at the University of Maryland, October 17, 2004.",UniversityArchives,WMUC Archives,,2004-10-17,2004-10-17,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=ad7ea980bbf642b,,bcast-035679-0001,00:35:57,00:35:57,5 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2437,,,,,,,,,,,"Whole Wheat Bread on Third Rail Radio, WMUC, October 10, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Whole Wheat Bread plays live on Third Rail Radio at WMUC at the University of Maryland, October 10, 2004.",UniversityArchives,WMUC Archives,,2004-10-10,2004-10-10,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=b21112672261400,,bcast-035681-0001,00:25:18,00:25:18,11 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2438,,,,,,,,,,,"Astrojaxx on Third Rail Radio, WMUC, June 22, 2003",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Astrojaxx plays live on Third Rail Radio at WMUC at the University of Maryland, June 22, 2003.",UniversityArchives,WMUC Archives,,2003-06-22,2003-06-22,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=b78b77cb910141f,,bcast-035682-0001,00:41:55,00:41:55,10 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2439,,,,,,,,,,,"The Odd Project on Third Rail Radio, WMUC, March 1, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"The Odd Project plays live on Third Rail Radio at WMUC at the University of Maryland, March 01, 2004.",UniversityArchives,WMUC Archives,,2004-03-01,2004-03-01,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=e4119fbd3ada4f3,,bcast-035683-0001,00:17:10,00:17:10,4 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2440,,,,,,,,,,,"Masters of the Universe on Third Rail Radio, WMUC, November 28, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Masters of the Universe plays live on Third Rail Radio at WMUC at the University of Maryland, November 28, 2004.",UniversityArchives,WMUC Archives,,2004-11-28,2004-11-28,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=b111fcc61a314d2,,bcast-035684-0001,00:30:17,00:30:17,6 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2441,,,,,,,,,,,"The Classic Struggle on Third Rail Radio, WMUC, August 1, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"The Classic Struggle plays live on Third Rail Radio at WMUC at the University of Maryland, August 01, 2004.",UniversityArchives,WMUC Archives,,2004-08-01,2004-08-01,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=f943a38ccbf244f,,bcast-035685-0001,00:24:57,00:24:57,4 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2442,,,,,,,,,,,"Portable Shark on Third Rail Radio, WMUC, September 19, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Portable Shark plays live on Third Rail Radio at WMUC at the University of Maryland, September 19, 2004.",UniversityArchives,WMUC Archives,,2004-09-19,2004-09-19,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=5e7d92abe516480,,bcast-035686-0001,00:34:33,00:34:33,1 track,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2443,,,,,,,,,,,"Novah on Third Rail Radio, WMUC, October 31, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Novah plays live on Third Rail Radio at WMUC at the University of Maryland, October 31, 2004.",UniversityArchives,WMUC Archives,,2004-10-31,2004-10-31,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=3af15a87553549d,,bcast-035687-0001,00:12:00,00:12:00,2 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2444,,,,,,,,,,,"Iron Boots and Slumlords play live on Third Rail Radio, WMUC, November 6, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Iron Boots and Slumlords play live on Third Rail Radio at WMUC at the University of Maryland, November 06, 2004.",UniversityArchives,WMUC Archives,,2004-11-06,2004-11-06,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=999e7d81077d455,,bcast-035688-0001,00:46:01,00:46:01,2 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2445,,,,,,,,,,,"Scholar on Third Rail Radio, WMUC, undated",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,Scholar plays live on Third Rail Radio at WMUC at the University of Maryland in this undated session.,UniversityArchives,WMUC Archives,,unknown,,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,Some writing illegible,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=1f43a230593a48d,,bcast-035689-0001,00:17:20,00:17:20,4 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2446,,,,,,,,,,,"Tapout on Third Rail Radio, WMUC, August 14, 2005",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Tapout plays live on Third Rail Radio at WMUC at the University of Maryland, August 14, 2005.",UniversityArchives,WMUC Archives,,2005-08-14,2005-08-14,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=53ac5bfabeb449a,,bcast-035693-0001,00:31:51,00:31:51,10 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2447,,,,,,,,,,,"US Funk Team on Third Rail Radio, WMUC, October 17, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"US Funk Team plays live on Third Rail Radio at WMUC at the University of Maryland, October 17, 2004.",UniversityArchives,WMUC Archives,,2004-10-17,2004-10-17,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=d77dc0706135405,,bcast-035694-0001,00:30:12,00:30:12,9 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2448,,,,,,,,,,,"Rock the Mic on Third Rail Radio, WMUC, October 22, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"The first disc of Rock the Mic playing live on Third Rail Radio at WMUC at the University of Maryland, October 22, 2004.",UniversityArchives,WMUC Archives,,2004-10-22,2004-10-22,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=2abf8e4a1f33491,,bcast-035695-0001,00:41:26,00:41:26,4 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2449,,,,,,,,,,,"Portable Shark on Third Rail Radio, WMUC, October 24, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Portable Shark plays live at WMUC at the University of Maryland, October 19, 2004.",UniversityArchives,WMUC Archives,,2004-10-24,2004-10-24,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=87fed6818e8748a,,bcast-035696-0001,00:29:03,00:29:03,6 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2451,,,,,,,,,,,"The Screws on Third Rail Radio, WMUC, undated",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,The Screws plays live on Third Rail Radio at WMUC at the University of Maryland in this undated session.,UniversityArchives,WMUC Archives,,unknown,,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=18c71cf9d806457,,bcast-035698-0001,00:35:35,00:35:35,13 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2452,,,,,,,,,,,"Buffali on Third Rail Radio, WMUC, December 4, 2005",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Buffali plays live on Third Rail Radio at WMUC at the University of Maryland, December 04, 2005.",UniversityArchives,WMUC Archives,,2005-12-04,2005-12-04,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=ff6d3f77a789409,,bcast-035699-0001,00:32:53,00:32:53,7 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
UMDM,,UMDM,,,2453,,,,,,,,,,,"Morning for the Masses on Third Rail Radio, WMUC, October 10, 2004",,,,,,"WMUC (Radio station : College Park, Md.)",corpName,"Mourning for the Masses plays live on Third Rail Radio at WMUC at the University of Maryland, October 10, 2004.",UniversityArchives,WMUC Archives,,2004-10-10,2004-10-10,2001-2100,English,,WMUC Collection,"5: Audio Materials, 1960s-2000s",,,,"University of Maryland (College Park, Md.)",Access is restricted to patrons at the University of Maryland.,"Broadcasting, Communications; Performing Arts, Music",,,,,sound,digital,instrumental and vocal music,CD,"5""",,North America,United States,Maryland,College Park,,,,,,,,,,,
UMAM,,,UMAM,http://streamer.lib.umd.edu/ssdcms/i.do?u=97dd5e1410c94fc,,bcast-035700-0001,00:29:13,00:29:13,5 tracks,DCMR,"Winterbottom, Brin",2015-05-07,N/A,N/A,CDex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,yes,,,,,,,,
